time,z_cc_d,z_cc_q,theta_pll,gamma_pll,i_vsc_d,i_vsc_q,v_sh_d,v_sh_q,i_bus_d,i_bus_q,i_L_f,v_dc_f,i_dc_f,i_load_f,x_1,x_2,i_L,v_dc,i_load
0.0,0.2515178727167332,0.06983522915522415,-0.000979603746903796,0.0,0.4976339107553488,-0.02000540475920631,0.9973891854258933,-0.039982398586593394,-0.5001550986564104,0.010003101973128216,1.6252612488125089,1.05,0.47393392800595663,0.3,0.8513273208065522,0.523809523809524,1.6252612488125089,1.05,0.3
0.002004008016032064,0.2515178727167024,0.06983522915540483,0.7545136192343136,-7.748170970065135e-9,0.49763391251487266,-0.02000540495672973,0.9973891896132457,-0.03998239843893982,-0.5001551002705913,0.010003101624953815,1.625261248819786,1.0499999999995444,0.4739339280313511,0.3,0.85132732080656,0.5238095238097171,1.6252612488986191,1.0499999999948642,0.3
0.004008016032064128,0.2515178727165657,0.06983522915603255,1.510006842589082,-6.2338182761068125e-9,0.49763391213621666,-0.020005405237324504,0.9973891887568812,-0.03998239844911692,-0.5001550997710962,0.010003101359944326,1.625261248848426,1.0499999999983747,0.4739339280623818,0.3,0.851327320806599,0.5238095238100552,1.6252612490597946,1.0499999999895528,0.3
0.0060120240480961915,0.251517872716379,0.06983522915690521,2.265500065938122,-4.933102245026612e-9,0.4976339116997414,-0.020005405402662758,0.9973891878006963,-0.03998239845405521,-0.500155099258944,0.010003101204798682,1.6252612489017972,1.0499999999964782,0.47393392810048546,0.3,0.8513273208067004,0.5238095238103017,1.6252612492058598,1.0499999999848104,0.3
0.008016032064128256,0.2515178727161629,0.06983522915790788,3.0209932892820563,-3.820375826381075e-9,0.4976339112347866,-0.02000540548274878,0.9973891867954959,-0.03998239845433693,-0.5001550987525871,0.01000310112985499,1.625261248961343,1.0499999999941851,0.4739339281387398,0.3,0.8513273208068867,0.5238095238102023,1.6252612492303997,1.0499999999812415,0.3
0.01002004008016032,0.25151787271551196,0.0698352291590361,3.7764865126238445,-2.8128329435799396e-9,0.49763392151243896,-0.020005405914455415,0.9973892109766667,-0.03998239974631616,-0.5001551075397237,0.010003101967735576,1.6252612490059535,1.0499999999915783,0.4739339280900589,0.3,0.851327320807171,0.5238095238098773,1.6252612491783278,1.0499999999929257,0.3
0.012024048096192383,0.25151787271568854,0.06983522916000272,4.531979735956921,-2.0671971710737186e-9,0.4976339103191169,-0.020005405472906437,0.9973891848125175,-0.03998239844501011,-0.5001550978199893,0.010003101138135658,1.625261249028733,1.0499999999887424,0.473933928202267,0.3,0.8513273208075615,0.5238095238095227,1.6252612491249467,1.049999999971967,0.3
0.014028056112224447,0.251517872715462,0.06983522916098316,5.287472959288648,-1.3920215927032618e-9,0.4976339099057423,-0.020005405417970336,0.9973891839075185,-0.03998239843615345,-0.500155097423189,0.010003101186857688,1.6252612490506901,1.0499999999853262,0.4739339282229908,0.3,0.8513273208080799,0.5238095238093937,1.6252612491810992,1.049999999966825,0.3
0.01603206412825651,0.2515178727152489,0.06983522916188527,6.042966182617297,-8.248857756961583e-10,0.49763390954463627,-0.020005405344929054,0.9973891831005579,-0.03998239842715769,-0.5001550970864369,0.01000310125256276,1.6252612490795393,1.049999999981755,0.4739339282362484,0.3,0.85132732080874,0.5238095238091971,1.6252612492249483,1.0499999999637248,0.3
0.018036072144288574,0.2515178727150531,0.06983522916269329,6.798459405943181,-3.52833013183324e-10,0.4976339092468587,-0.020005405261459632,0.9973891824141091,-0.03998239841873995,-0.5001550968181468,0.010003101328247927,1.6252612491027645,1.0499999999784302,0.4739339282423581,0.3,0.8513273208095391,0.5238095238087535,1.6252612491765155,1.0499999999623495,0.3
0.02004008016032064,0.25151787271487724,0.06983522916339917,7.553952629266623,3.667367497783591e-11,0.4976339090208913,-0.020005405173719883,0.9973891818657111,-0.03998239841190328,-0.5001550966243684,0.010003101408741869,1.6252612491070322,1.049999999975462,0.47393392824203845,0.3,0.8513273208104639,0.5238095238081882,1.6252612490807545,1.0499999999610108,0.3
0.022044088176352703,0.2515178727147225,0.06983522916400049,8.309445852587922,3.549043273929594e-10,0.4976339088722402,-0.020005405086372205,0.9973891814676088,-0.03998239840763598,-0.500155096508829,0.010003101490385214,1.6252612490968024,1.0499999999727003,0.4739339282362872,0.3,0.851327320811503,0.5238095238077465,1.6252612490363123,1.0499999999590632,0.3
0.024048096192384766,0.25151787271458925,0.06983522916449894,9.064939075907343,6.118384418310583e-10,0.4976339088035365,-0.020005405002802415,0.9973891812267375,-0.03998239840678202,-0.5001550964728183,0.010003101570688927,1.6252612490874272,1.0499999999700833,0.4739339282261187,0.3,0.8513273208126503,0.5238095238074659,1.6252612490599996,1.0499999999576293,0.3
0.026052104208416832,0.2515178727144773,0.06983522916489904,9.820432299225123,8.162215595578504e-10,0.4976339088145235,-0.020005404925400812,0.9973891811447526,-0.03998239841004046,-0.500155096515235,0.01000310164804693,1.6252612490846081,1.049999999967802,0.4739339282124132,0.3,0.8513273208138966,0.5238095238071614,1.6252612490748934,1.0499999999578582,0.3
0.028056112224448895,0.2515178727143859,0.069835229165207,10.57592552254147,9.75706062803401e-10,0.49763390890217896,-0.02000540485574911,0.9973891812180583,-0.03998239841789477,-0.500155096632487,0.01000310172148043,1.6252612490790275,1.049999999966083,0.4739339281959716,0.3,0.8513273208152236,0.5238095238067069,1.6252612490244396,1.0499999999593237,0.3
0.03006012024048096,0.25151787271431386,0.06983522916543021,11.331418745856569,1.0969523246761647e-9,0.4976339090607565,-0.02000540479478947,0.9973891814378086,-0.03998239843057479,-0.5001550968184554,0.010003101790430903,1.6252612490615708,1.0499999999649234,0.4739339281776112,0.3,0.8513273208166076,0.523809523806205,1.6252612489464926,1.0499999999606875,0.3
0.03206412825651302,0.25151787271426007,0.06983522916557663,12.08691196917058,1.185810782850025e-9,0.497633909281687,-0.020005404742915067,0.9973891817899413,-0.039982398448038976,-0.5001550970646226,0.010003101854651305,1.6252612490365266,1.0499999999641396,0.47393392815812296,0.3,0.8513273208180298,0.5238095238058328,1.6252612489130083,1.0499999999615035,0.3
0.03406813627254509,0.2515178727142229,0.06983522916565434,12.842405192483653,1.2473752710261845e-9,0.4976339095538421,-0.020005404700089758,0.9973891822551691,-0.03998239846992516,-0.5001550973598041,0.010003101914037119,1.625261249015332,1.049999999963634,0.4739339281381505,0.3,0.8513273208194783,0.5238095238056022,1.625261248930561,1.0499999999626306,0.3
0.03607214428857715,0.2515178727141892,0.06983522916568173,13.597898415796116,1.2908994982447759e-9,0.49763390986662065,-0.020005404663615365,0.997389182810194,-0.03998239849682835,-0.5001550976882344,0.01000310197211176,1.6252612490017366,1.0499999999635345,0.4739339281193938,0.3,0.8513273208209404,0.5238095238053427,1.6252612489289344,1.049999999964768,0.3
